,store_id,store_name,tel,addrRoad,category,collect_day,disctrict
201,s34119461,에이그로우,02-547-8550,서울특별시 강남구 강남대로118길 24,"생활,편의 > 미용실",2020-04-19,강남구
202,s1730102865,백전백승헤어인,02-565-1255,서울특별시 강남구 선릉로68길 10 1층,"생활,편의 > 미용실",2020-04-19,강남구
203,s18574187,드김현서헤어,02-555-5114,서울특별시 강남구 영동대로 210 쌍용아파트,"생활,편의 > 미용실",2020-04-19,강남구
204,s20757940,엥비떼헤어,02-552-5579,서울특별시 강남구 봉은사로2길 35 소현빌딩 3층,"생활,편의 > 미용실",2020-04-19,강남구
205,s1194297393,엥비떼헤어 신논현점,02-501-2211,서울특별시 강남구 봉은사로4길 40 2층 엥비떼헤어,"생활,편의 > 미용실",2020-04-19,강남구
206,s32359012,프리티살롱 청담점,070-8234-0000,서울특별시 강남구 도산대로81길 51,"생활,편의 > 미용실",2020-04-19,강남구
207,s34203513,요닝,02-3446-6335,서울특별시 강남구 도산대로81길 28 4층,"생활,편의 > 미용실",2020-04-19,강남구
208,s33834687,애니헤어,02-417-5335,서울특별시 강남구 자곡로3길 22 엘에이치강남3단지,"생활,편의 > 미용실",2020-04-19,강남구
209,s1918780996,헤어살롱오엠지,02-558-0774,서울특별시 강남구 선릉로93길 34 청진빌딩 4층,"생활,편의 > 미용실",2020-04-19,강남구
210,s34425338,헤어샵오엠지,02-566-7722,서울특별시 강남구 선릉로93길 34 청진빌딩5층,"생활,편의 > 미용실",2020-04-19,강남구
211,s184749003,클라시 헤어,02-545-5573,"서울특별시 강남구 영동대로 708 별관 이안빌딩 3,4층","생활,편의 > 미용실",2020-04-19,강남구
212,s35553026,서희헤어컬처,02-516-7142,서울특별시 강남구 압구정로 216 코끼리상가,"생활,편의 > 미용실",2020-04-19,강남구
213,s1179685463,살롱케이,02-542-6619,서울특별시 강남구 압구정로75길 30 2층,"생활,편의 > 미용실",2020-04-19,강남구
214,s35215481,가빈헤어,02-547-3255,서울특별시 강남구 압구정로14길 28 재동빌딩 301호,"생활,편의 > 미용실",2020-04-19,강남구
215,s13580137,디하문바이공주,02-517-0889,서울특별시 강남구 압구정로28길 22-9 2층,"생활,편의 > 미용실",2020-04-19,강남구
216,s35117904,MUEL,02-540-8772,서울특별시 강남구 학동로59길 5,"생활,편의 > 미용실",2020-04-19,강남구
217,s616503673,뮤엘헤어,,서울특별시 강남구 학동로59길 5,"생활,편의 > 미용실",2020-04-19,강남구
218,s13150193,헤어투데이,02-3444-0549,서울특별시 강남구 학동로 413 청담빌딩,"생활,편의 > 미용실",2020-04-19,강남구
219,s427465441,민스타일헤어살롱,02-529-2376,서울특별시 강남구 선릉로10길 4-6,"생활,편의 > 미용실",2020-04-19,강남구
220,s36351269,라떼뜨헤어,02-2226-1577,서울특별시 강남구 개포로 510 현대빌딩 2층,"생활,편의 > 미용실",2020-04-19,강남구
221,s1834294866,헤어스토리,,서울특별시 강남구 선릉로 310,"생활,편의 > 미용실",2020-04-19,강남구
222,s35003485,SAHAIR,02-518-0503,서울특별시 강남구 선릉로 654 예인빌딩 1층 에스에이헤어,"생활,편의 > 미용실",2020-04-19,강남구
223,s1842540635,언니네리발소,070-4530-2741,서울특별시 강남구 학동로20길 41 1층,"생활,편의 > 미용실",2020-04-19,강남구
224,s34150686,박준뷰티랩 청담본점,02-511-1414,서울특별시 강남구 삼성로 725,"생활,편의 > 미용실",2020-04-19,강남구
225,s37286483,SOHO by LIM,02-567-5552,서울특별시 강남구 역삼로64길 22 드림빌딩,"생활,편의 > 미용실",2020-04-19,강남구
226,s35044825,주니헤어,02-549-0081,서울특별시 강남구 언주로147길 37 1층,"생활,편의 > 미용실",2020-04-19,강남구
227,s35215651,도도붙임머리,010-9939-5008,서울특별시 강남구 강남대로 524 건일빌딩 2층,"생활,편의 > 미용실",2020-04-19,강남구
228,s35092298,준오헤어 한티역점,02-562-1605,서울특별시 강남구 선릉로64길 20,"생활,편의 > 미용실",2020-04-19,강남구
229,s1986902051,강수진헤어,,서울특별시 강남구 삼성로58길 13,"생활,편의 > 미용실",2020-04-19,강남구
230,s35316799,소옴살롱,02-545-0039,서울특별시 강남구 논현로133길 8,"생활,편의 > 미용실",2020-04-19,강남구
231,s32537818,여우짓붙임머리 강남점,02-545-1775,서울특별시 강남구 강남대로118길 46,"생활,편의 > 미용실",2020-04-19,강남구
232,s35366060,오다헤어 대치점,02-538-8861,서울특별시 강남구 도곡로63길 12 신농플라자,미용 > 미용실,2020-04-19,강남구
233,s13150249,댕기머리크라시바헤어,02-546-4663,서울특별시 강남구 봉은사로63길 12,"생활,편의 > 미용실",2020-04-19,강남구
234,s35288588,프라브헤어살롱,02-538-0099,서울특별시 강남구 선릉로 206 동부센트레빌 상가동 B109호,"생활,편의 > 미용실",2020-04-19,강남구
235,s37993364,헤어 바이 감성,02-445-2035,서울특별시 강남구 세곡동 281-4 강남리더스프라자 2층,"생활,편의 > 미용실",2020-04-19,강남구
236,s156197985,권홍헤어 대치점,02-553-7773,서울특별시 강남구 선릉로 309 SJ빌딩,미용 > 미용실,2020-04-19,강남구
237,s1328026754,권홍헤어 by jacob,070-8882-8847,서울특별시 강남구 선릉로 309,"생활,편의 > 미용실",2020-04-19,강남구
238,s35346873,우인뷰티살롱,02-544-2942,서울특별시 강남구 도산대로49길 10,"생활,편의 > 미용실",2020-04-19,강남구
239,s32779303,꾸아퍼스트 무역현대점,02-3467-8698,서울특별시 강남구 테헤란로 517 7층 (현대백화점 무역센터점),미용 > 미용실,2020-04-19,강남구
240,s1128836395,헤어랑,02-459-2223,서울특별시 강남구 일원로5길 30,"생활,편의 > 미용실",2020-04-19,강남구
241,s1449526076,또헤어,02-548-2168,서울특별시 강남구 학동로43길 33 토티빌 101호 또헤어,"생활,편의 > 미용실",2020-04-19,강남구
242,k1101200669,메모리아,02-565-2556,서울특별시 강남구 봉은사로34길 28,"생활,편의 > 미용실",2020-04-19,강남구
243,s1038619662,메모리아헤어,,서울특별시 강남구 봉은사로34길 28,"생활,편의 > 미용실",2020-04-19,강남구
244,s35593368,b cut hair shop,02-518-9870,"서울특별시 강남구 강남대로136길 14 고려빌딩 1, 2층","생활,편의 > 미용실",2020-04-19,강남구
245,s36932774,플랜에이치 압구정 로데오 본점,02-540-0085,서울특별시 강남구 선릉로153길 13 한조빌딩,미용 > 미용실,2020-04-19,강남구
246,s66119700,라엘리,070-4036-8861,서울특별시 강남구 선릉로157길 27-3 錦奉빌딩,"생활,편의 > 미용실",2020-04-19,강남구
247,s35652427,준오헤어 선릉역2호점,02-2051-0605,서울특별시 강남구 선릉로94길 3 3층 준오헤어,"생활,편의 > 미용실",2020-04-19,강남구
248,s548754619,비단헤어,,서울특별시 강남구 논현로10길 16,"생활,편의 > 미용실",2020-04-19,강남구
249,s36028370,J4U헤어살롱,02-549-3200,서울특별시 강남구 도산대로30길 30,"생활,편의 > 미용실",2020-04-19,강남구
250,s35678602,르씨엘,010-3731-1011,서울특별시 강남구 논현로115길 8,"생활,편의 > 미용실",2020-04-19,강남구
251,s36040090,헤어홀릭,02-572-3433,서울특별시 강남구 개포동 1190-101,"생활,편의 > 미용실",2020-04-19,강남구
252,s35905243,나나베이지,02-515-4400,서울특별시 강남구 강남대로116길 28,"생활,편의 > 미용실",2020-04-19,강남구
253,s13417759,오송헤어,02-501-2091,서울특별시 강남구 영동대로112길 6,"생활,편의 > 미용실",2020-04-19,강남구
254,s13150121,더에이치에스헤어,02-516-3562,서울특별시 강남구 영동대로112길 15 풍림아파트상가 2층 더에이치에스헤어,"생활,편의 > 미용실",2020-04-19,강남구
255,s1454315908,아프로디테,02-3443-8007,서울특별시 강남구 봉은사로109길 37,"생활,편의 > 미용실",2020-04-19,강남구
256,s1514845456,준헤어살롱,,서울특별시 강남구 봉은사로109길 37,"생활,편의 > 미용실",2020-04-19,강남구
257,s1064805371,BARO 헤어,02-547-3317,서울특별시 강남구 영동대로112길 24,"생활,편의 > 미용실",2020-04-19,강남구
258,s1771154300,미장원이,010-7197-2623,서울특별시 강남구 영동대로118길 5-3 1층,"생활,편의 > 미용실",2020-04-19,강남구
259,s36561478,김수현헤어,02-549-7891,서울특별시 강남구 봉은사로109길 35 조안빌딩,"생활,편의 > 미용실",2020-04-19,강남구
260,s20900836,라성헤어,,서울특별시 강남구 영동대로114길 31,"생활,편의 > 미용실",2020-04-19,강남구
261,s36112548,살롱드윤,02-554-7188,서울특별시 강남구 삼성로 212 은마아파트,"생활,편의 > 미용실",2020-04-19,강남구
262,s12453356,헤어캐슬24시붙임머리전문점 논현지점,010-8754-9074,서울특별시 강남구 강남대로118길 81,"생활,편의 > 미용실",2020-04-19,강남구
263,s20858794,닥터큐헤어샵,,서울특별시 강남구 논현로6길 21,"생활,편의 > 미용실",2020-04-19,강남구
264,s11561757,라메종뷰티,02-512-3001,서울특별시 강남구 선릉로146길 39,"생활,편의 > 미용실",2020-04-19,강남구
265,s34745234,제이비헤어스토리 청담점,02-3447-9898,서울특별시 강남구 선릉로 709,"생활,편의 > 미용실",2020-04-19,강남구
266,s18467324,헤어카리스 선릉본점,02-556-3859,서울특별시 강남구 선릉로 422 전우빌딩 1층,"생활,편의 > 미용실",2020-04-19,강남구
267,s38009680,사틴헤어 대치도곡점,02-554-3282,서울특별시 강남구 남부순환로 2927 대치 클래시아,미용 > 미용실,2020-04-19,강남구
268,s37495575,HOME HAIR,02-545-2830,서울특별시 강남구 도산대로85길 14,"생활,편의 > 미용실",2020-04-19,강남구
269,s1519315614,오투헤어,,서울특별시 강남구 일원로3길 69,"생활,편의 > 미용실",2020-04-19,강남구
270,s21407151,제이살롱 붙임머리,070-4300-1336,서울특별시 강남구 역삼로11길 13-4,"생활,편의 > 미용실",2020-04-19,강남구
271,s36341125,엠플러스,070-4121-0380,서울특별시 강남구 학동로2길 17,"생활,편의 > 남성전문미용실",2020-04-19,강남구
272,s36351266,가온헤어,02-508-1003,서울특별시 강남구 강남대로66길 14,"생활,편의 > 미용실",2020-04-19,강남구
273,s36466158,마에스트로헤어수서역점,010-8526-6933,서울특별시 강남구 광평로56길 8-13,"생활,편의 > 미용실",2020-04-19,강남구
274,s36620291,비엠헤어다이스 5호점,02-554-3531,서울특별시 강남구 강남대로84길 15 효성해링턴타워 2층 209호 헤어다이스,미용 > 미용실,2020-04-19,강남구
275,s36481244,날아 헤어,02-517-0176,서울특별시 강남구 선릉로132길 5,"생활,편의 > 미용실",2020-04-19,강남구
276,s1972451841,헤나클리닉,010-6267-3025,서울특별시 강남구 일원로 120 샘터상가지하,미용 > 머리염색,2020-04-19,강남구
277,s34466132,코코헤어,02-554-3012,서울특별시 강남구 테헤란로14길 29 시은빌딩,"생활,편의 > 미용실",2020-04-19,강남구
278,s218844858,비나인헤어,02-554-4731,서울특별시 강남구 선릉로82길 47,"생활,편의 > 미용실",2020-04-19,강남구
279,s36663176,리소헤어 강남점,02-553-4321,서울특별시 강남구 테헤란로1길 29 5층,미용 > 미용실,2020-04-19,강남구
280,s11737510,에이컨셉 청담 본점,02-514-4425,서울특별시 강남구 도산대로70길 11,"생활,편의 > 미용실",2020-04-19,강남구
281,s21621909,소유미용실,02-547-7222,서울특별시 강남구 학동로20길 67,"생활,편의 > 미용실",2020-04-19,강남구
282,s770106318,소유헤어&메이크업,,서울특별시 강남구 학동로20길 67,"생활,편의 > 미용실",2020-04-19,강남구
283,s37769709,R&H 헤어,02-511-4948,서울특별시 강남구 선릉로112길 56,"생활,편의 > 미용실",2020-04-19,강남구
284,s659978155,알앤에이치헤어,,서울특별시 강남구 선릉로112길 56,"생활,편의 > 미용실",2020-04-19,강남구
285,s37703480,스틸앤스톤,02-3446-0549,서울특별시 강남구 선릉로152길 32,"생활,편의 > 미용실",2020-04-19,강남구
286,s11889727,쿠헤어,02-508-2265,서울특별시 강남구 강남대로98길 17,"생활,편의 > 미용실",2020-04-19,강남구
287,s36823228,컬렉션위드챨리정,02-3445-0335,서울특별시 강남구 선릉로152길 7,"생활,편의 > 미용실",2020-04-19,강남구
288,s37633011,j헤어살롱,02-451-7072,서울특별시 강남구 헌릉로570길 30 세곡 프로데코 빌딩,"생활,편의 > 미용실",2020-04-19,강남구
289,s34357448,블루클럽 역삼점,02-562-5818,서울특별시 강남구 논현로93길 4,"생활,편의 > 남성전문미용실",2020-04-19,강남구
290,s232631602,헤어망고 대치점,02-508-8300,서울특별시 강남구 선릉로 318,미용 > 미용실,2020-04-19,강남구
291,s11554085,헤드마스터,02-555-7892,서울특별시 강남구 선릉로62길 9,"생활,편의 > 미용실",2020-04-19,강남구
292,s37039613,헤어그곳,02-543-3307,서울특별시 강남구 압구정로28길 49 유림아트홀,"생활,편의 > 미용실",2020-04-19,강남구
293,s916258236,미스터클럽,,서울특별시 강남구 일원로5길 51,"생활,편의 > 남성전문미용실",2020-04-19,강남구
294,s37233208,노아콤마에스,02-575-7383,서울특별시 강남구 도곡로4길 17,"생활,편의 > 미용실",2020-04-19,강남구
295,s13150510,티파니헤어,02-564-5659,서울특별시 강남구 테헤란로63길 12 LG선릉에클라트B,"생활,편의 > 미용실",2020-04-19,강남구
296,s37160820,헤어바이반룬하우트 대치점,02-539-4056,서울특별시 강남구 도곡로93길 9 2층,미용 > 미용실,2020-04-19,강남구
297,s597852139,어헤즈맨,02-549-3663,서울특별시 강남구 봉은사로16길 36,"생활,편의 > 남성전문미용실",2020-04-19,강남구
298,s37101503,CHOPHAIR 대치점,02-555-0486,서울특별시 강남구 삼성로 314,미용 > 미용실,2020-04-19,강남구
299,s19805574,매스티지헤어,02-540-3881,서울특별시 강남구 봉은사로4길 1 범다리빌딩 2층,"생활,편의 > 미용실",2020-04-19,강남구
300,s37309147,이엔에스,02-549-8604,서울특별시 강남구 언주로116길 24 1층,"생활,편의 > 미용실",2020-04-19,강남구
301,s1189110085,벨르수이,010-2026-5620,서울특별시 강남구 언주로147길 18 영동빌딩1층,"생활,편의 > 미용실",2020-04-19,강남구
302,s37467972,헤어채플린,02-6082-4441,서울특별시 강남구 봉은사로30길 11,"생활,편의 > 미용실",2020-04-19,강남구
303,s1973644862,고수에리카헤어,02-577-1245,서울특별시 강남구 선릉로72길 6-13,"생활,편의 > 미용실",2020-04-19,강남구
304,s1574340058,박호준헤어 일원점,02-3414-0375,서울특별시 강남구 일원로 33 금성빌딩 3층,미용 > 미용실,2020-04-19,강남구
305,s1704473821,디자인하우스 고유HAIR,02-553-9080,서울특별시 강남구 역삼로 143 2층 디자인하우스 고유 HAIR,"생활,편의 > 미용실",2020-04-19,강남구
306,s1403337638,로뎀헤어,02-569-0802,서울특별시 강남구 논현로67길 50 지산1층 3호,"생활,편의 > 미용실",2020-04-19,강남구
